product_id,subcategory_id,brand,material,vendor_name,min_order_qty,max_order_qty,launch_date,rating,occasion,style,season,gender,product_name,product_desc,created_at,updated_at
253,9,Nike,Suede,"Waters, Mckenzie and Rodriguez",1,3,2025-06-17 03:25:02+05:30,0,Travel,Formal,Summer,Women,Women Formal Shoes - Suede | 'Summer',"Step out in style with these Shoes. Built for Summer comfort, designed for Women's [style] attire.",2025-06-17 03:25:02+05:30,2025-06-17 03:25:02+05:30
254,9,Adidas,Suede,"Waters, Mckenzie and Rodriguez",1,3,2025-06-07 19:52:03+05:30,0,DailyWear,Casual,Summer,Women,Women Casual Shoes - Suede | 'Summer',"Step out in style with these Shoes. Built for Summer comfort, designed for Women's [style] attire.",2025-06-07 19:52:03+05:30,2025-06-07 19:52:03+05:30
255,9,Adidas,Faux Leather,"Garcia, Simmons and Barajas",1,3,2025-05-29 01:05:45+05:30,0,Festival,Formal,Summer,Women,Women Formal Shoes - Faux Leather | 'Summer',"Step out in style with these Shoes. Built for Summer comfort, designed for Women's [style] attire.",2025-05-29 01:05:45+05:30,2025-05-29 01:05:45+05:30
256,9,Woodland,Canvas,"Booker, Graves and Wilson",1,3,2025-06-21 03:37:55+05:30,0,Festival,Casual,Winter,Women,Women Casual Shoes - Canvas | 'Winter',"Step out in style with these Shoes. Built for Winter comfort, designed for Women's [style] attire.",2025-06-21 03:37:55+05:30,2025-06-21 03:37:55+05:30
257,9,Woodland,Canvas,"Waters, Mckenzie and Rodriguez",1,3,2025-06-07 06:18:30+05:30,0,DailyWear,Casual,Winter,Unisex,Unisex Casual Shoes - Canvas | 'Winter',"Step out in style with these Shoes. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-07 06:18:30+05:30,2025-06-07 06:18:30+05:30
258,9,Woodland,Canvas,Peterson PLC,1,3,2025-06-17 19:38:59+05:30,0,DailyWear,Casual,Summer,Women,Women Casual Shoes - Canvas | 'Summer',"Step out in style with these Shoes. Built for Summer comfort, designed for Women's [style] attire.",2025-06-17 19:38:59+05:30,2025-06-17 19:38:59+05:30
259,9,Clarks,Faux Leather,"Gilbert, Kaiser and Riley",1,3,2025-06-07 03:32:44+05:30,0,DailyWear,Casual,Summer,Unisex,Unisex Casual Shoes - Faux Leather | 'Summer',"Step out in style with these Shoes. Built for Summer comfort, designed for Unisex's [style] attire.",2025-06-07 03:32:44+05:30,2025-06-07 03:32:44+05:30
260,9,Clarks,Canvas,Peterson PLC,1,3,2025-05-27 20:14:58+05:30,0,Festival,Casual,Winter,Women,Women Casual Shoes - Canvas | 'Winter',"Step out in style with these Shoes. Built for Winter comfort, designed for Women's [style] attire.",2025-05-27 20:14:58+05:30,2025-05-27 20:14:58+05:30
261,10,Adidas,Canvas,"Waters, Mckenzie and Rodriguez",1,3,2025-06-01 02:17:57+05:30,0,Travel,Formal,Winter,Men,Men Formal Sneakers - Canvas | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Men's [style] attire.",2025-06-01 02:17:57+05:30,2025-06-01 02:17:57+05:30
262,10,Puma,Rubber,"Waters, Mckenzie and Rodriguez",1,3,2025-05-25 12:57:17+05:30,0,Travel,Casual,Winter,Men,Men Casual Sneakers - Rubber | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Men's [style] attire.",2025-05-25 12:57:17+05:30,2025-05-25 12:57:17+05:30
263,10,Reebok,Knit Fabric,"Gilbert, Kaiser and Riley",1,3,2025-05-22 00:43:09+05:30,0,Office,Formal,Winter,Women,Women Formal Sneakers - Knit Fabric | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Women's [style] attire.",2025-05-22 00:43:09+05:30,2025-05-22 00:43:09+05:30
264,10,Reebok,Canvas,"Morris, Reid and Suarez",1,3,2025-05-30 19:16:31+05:30,0,Travel,Casual,Winter,Men,Men Casual Sneakers - Canvas | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Men's [style] attire.",2025-05-30 19:16:31+05:30,2025-05-30 19:16:31+05:30
265,10,Adidas,Leather,"Ellison, Perry and Terry",1,3,2025-06-02 01:03:54+05:30,0,Travel,Formal,Summer,Men,Men Formal Sneakers - Leather | 'Summer',"Step out in style with these Sneakers. Built for Summer comfort, designed for Men's [style] attire.",2025-06-02 01:03:54+05:30,2025-06-02 01:03:54+05:30
266,10,Nike,Rubber,Peterson PLC,1,3,2025-06-13 04:54:43+05:30,0,Festival,Casual,Summer,Women,Women Casual Sneakers - Rubber | 'Summer',"Step out in style with these Sneakers. Built for Summer comfort, designed for Women's [style] attire.",2025-06-13 04:54:43+05:30,2025-06-13 04:54:43+05:30
267,10,Converse,Mesh,"Waters, Mckenzie and Rodriguez",1,3,2025-06-09 16:58:10+05:30,0,Festival,Casual,Summer,Men,Men Casual Sneakers - Mesh | 'Summer',"Step out in style with these Sneakers. Built for Summer comfort, designed for Men's [style] attire.",2025-06-09 16:58:10+05:30,2025-06-09 16:58:10+05:30
268,10,Reebok,Knit Fabric,"Ellison, Perry and Terry",1,3,2025-06-01 01:03:09+05:30,0,Travel,Formal,Winter,Women,Women Formal Sneakers - Knit Fabric | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Women's [style] attire.",2025-06-01 01:03:09+05:30,2025-06-01 01:03:09+05:30
269,10,Converse,Canvas,Peterson PLC,1,3,2025-05-27 17:39:05+05:30,0,Office,Formal,Winter,Unisex,Unisex Formal Sneakers - Canvas | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Unisex's [style] attire.",2025-05-27 17:39:05+05:30,2025-05-27 17:39:05+05:30
270,10,Adidas,Canvas,"Garcia, Simmons and Barajas",1,3,2025-06-21 07:38:34+05:30,0,Travel,Formal,Summer,Women,Women Formal Sneakers - Canvas | 'Summer',"Step out in style with these Sneakers. Built for Summer comfort, designed for Women's [style] attire.",2025-06-21 07:38:34+05:30,2025-06-21 07:38:34+05:30
271,10,Reebok,Knit Fabric,"Jarvis, Green and Henderson",1,3,2025-06-04 07:53:39+05:30,0,Festival,Casual,Winter,Women,Women Casual Sneakers - Knit Fabric | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Women's [style] attire.",2025-06-04 07:53:39+05:30,2025-06-04 07:53:39+05:30
272,10,Adidas,Leather,"Booker, Graves and Wilson",1,3,2025-06-22 09:45:50+05:30,0,Office,Casual,Summer,Unisex,Unisex Casual Sneakers - Leather | 'Summer',"Step out in style with these Sneakers. Built for Summer comfort, designed for Unisex's [style] attire.",2025-06-22 09:45:50+05:30,2025-06-22 09:45:50+05:30
273,10,Puma,Mesh,"Jarvis, Green and Henderson",1,3,2025-06-16 04:19:41+05:30,0,Office,Casual,Summer,Men,Men Casual Sneakers - Mesh | 'Summer',"Step out in style with these Sneakers. Built for Summer comfort, designed for Men's [style] attire.",2025-06-16 04:19:41+05:30,2025-06-16 04:19:41+05:30
274,10,Reebok,Canvas,"Ellison, Perry and Terry",1,3,2025-06-03 05:07:21+05:30,0,Office,Casual,Summer,Women,Women Casual Sneakers - Canvas | 'Summer',"Step out in style with these Sneakers. Built for Summer comfort, designed for Women's [style] attire.",2025-06-03 05:07:21+05:30,2025-06-03 05:07:21+05:30
275,10,Reebok,Mesh,"Ellison, Perry and Terry",1,3,2025-06-22 14:46:30+05:30,0,Festival,Formal,Summer,Men,Men Formal Sneakers - Mesh | 'Summer',"Step out in style with these Sneakers. Built for Summer comfort, designed for Men's [style] attire.",2025-06-22 14:46:30+05:30,2025-06-22 14:46:30+05:30
276,10,Adidas,Rubber,"Colon, Higgins and Jones",1,3,2025-05-23 14:19:04+05:30,0,Office,Formal,Summer,Unisex,Unisex Formal Sneakers - Rubber | 'Summer',"Step out in style with these Sneakers. Built for Summer comfort, designed for Unisex's [style] attire.",2025-05-23 14:19:04+05:30,2025-05-23 14:19:04+05:30
277,10,Converse,Rubber,"Jarvis, Green and Henderson",1,3,2025-05-28 13:59:49+05:30,0,Festival,Formal,Winter,Men,Men Formal Sneakers - Rubber | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Men's [style] attire.",2025-05-28 13:59:49+05:30,2025-05-28 13:59:49+05:30
278,10,Nike,Mesh,"Booker, Graves and Wilson",1,3,2025-06-08 03:17:34+05:30,0,DailyWear,Casual,Winter,Unisex,Unisex Casual Sneakers - Mesh | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-08 03:17:34+05:30,2025-06-08 03:17:34+05:30
279,10,Reebok,Leather,"Gilbert, Kaiser and Riley",1,3,2025-06-04 14:30:30+05:30,0,DailyWear,Casual,Winter,Unisex,Unisex Casual Sneakers - Leather | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-04 14:30:30+05:30,2025-06-04 14:30:30+05:30
280,10,Adidas,Leather,"Gilbert, Kaiser and Riley",1,3,2025-06-16 14:15:06+05:30,0,Travel,Casual,Winter,Unisex,Unisex Casual Sneakers - Leather | 'Winter',"Step out in style with these Sneakers. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-16 14:15:06+05:30,2025-06-16 14:15:06+05:30
281,11,Bata,Cork,"Booker, Graves and Wilson",1,3,2025-06-21 17:40:59+05:30,0,DailyWear,Casual,Summer,Men,Men Casual Sandals - Cork | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Men's [style] attire.",2025-06-21 17:40:59+05:30,2025-06-21 17:40:59+05:30
282,11,Clarks,PU,"Jarvis, Green and Henderson",1,3,2025-06-09 11:47:02+05:30,0,Office,Formal,Summer,Unisex,Unisex Formal Sandals - PU | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Unisex's [style] attire.",2025-06-09 11:47:02+05:30,2025-06-09 11:47:02+05:30
283,11,Woodland,Rubber,"Jarvis, Green and Henderson",1,3,2025-05-26 13:51:45+05:30,0,Festival,Casual,Summer,Women,Women Casual Sandals - Rubber | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Women's [style] attire.",2025-05-26 13:51:45+05:30,2025-05-26 13:51:45+05:30
284,11,Woodland,PU,"Garcia, Simmons and Barajas",1,3,2025-05-22 12:16:06+05:30,0,DailyWear,Casual,Summer,Unisex,Unisex Casual Sandals - PU | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Unisex's [style] attire.",2025-05-22 12:16:06+05:30,2025-05-22 12:16:06+05:30
285,11,Clarks,Leather,"Booker, Graves and Wilson",1,3,2025-06-17 19:24:44+05:30,0,Travel,Casual,Summer,Women,Women Casual Sandals - Leather | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Women's [style] attire.",2025-06-17 19:24:44+05:30,2025-06-17 19:24:44+05:30
286,11,Bata,EVA,"Booker, Graves and Wilson",1,3,2025-06-06 21:50:44+05:30,0,Travel,Formal,Summer,Women,Women Formal Sandals - EVA | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Women's [style] attire.",2025-06-06 21:50:44+05:30,2025-06-06 21:50:44+05:30
287,11,Crocs,Cork,"Booker, Graves and Wilson",1,3,2025-06-05 09:42:50+05:30,0,DailyWear,Formal,Summer,Unisex,Unisex Formal Sandals - Cork | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Unisex's [style] attire.",2025-06-05 09:42:50+05:30,2025-06-05 09:42:50+05:30
288,11,Clarks,EVA,"Colon, Higgins and Jones",1,3,2025-06-14 15:43:47+05:30,0,Office,Casual,Summer,Unisex,Unisex Casual Sandals - EVA | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Unisex's [style] attire.",2025-06-14 15:43:47+05:30,2025-06-14 15:43:47+05:30
289,11,Clarks,Leather,Peterson PLC,1,3,2025-06-10 06:49:54+05:30,0,Festival,Casual,Summer,Unisex,Unisex Casual Sandals - Leather | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Unisex's [style] attire.",2025-06-10 06:49:54+05:30,2025-06-10 06:49:54+05:30
290,11,Bata,Leather,Peterson PLC,1,3,2025-06-04 18:31:44+05:30,0,Travel,Casual,Summer,Men,Men Casual Sandals - Leather | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Men's [style] attire.",2025-06-04 18:31:44+05:30,2025-06-04 18:31:44+05:30
291,11,Clarks,Rubber,Peterson PLC,1,3,2025-05-23 19:30:22+05:30,0,Office,Casual,Summer,Women,Women Casual Sandals - Rubber | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Women's [style] attire.",2025-05-23 19:30:22+05:30,2025-05-23 19:30:22+05:30
292,11,Clarks,PU,"Waters, Mckenzie and Rodriguez",1,3,2025-05-27 23:17:13+05:30,0,Office,Casual,Summer,Unisex,Unisex Casual Sandals - PU | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Unisex's [style] attire.",2025-05-27 23:17:13+05:30,2025-05-27 23:17:13+05:30
293,11,Metro,PU,"Colon, Higgins and Jones",1,3,2025-06-09 02:21:59+05:30,0,Festival,Formal,Summer,Women,Women Formal Sandals - PU | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Women's [style] attire.",2025-06-09 02:21:59+05:30,2025-06-09 02:21:59+05:30
294,11,Clarks,Leather,"Waters, Mckenzie and Rodriguez",1,3,2025-05-23 08:48:48+05:30,0,Office,Formal,Summer,Women,Women Formal Sandals - Leather | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Women's [style] attire.",2025-05-23 08:48:48+05:30,2025-05-23 08:48:48+05:30
295,11,Bata,Cork,"Booker, Graves and Wilson",1,3,2025-06-02 09:43:41+05:30,0,DailyWear,Formal,Summer,Men,Men Formal Sandals - Cork | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Men's [style] attire.",2025-06-02 09:43:41+05:30,2025-06-02 09:43:41+05:30
296,11,Woodland,Cork,Eaton-Martin,1,3,2025-05-22 22:26:14+05:30,0,Travel,Formal,Summer,Unisex,Unisex Formal Sandals - Cork | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Unisex's [style] attire.",2025-05-22 22:26:14+05:30,2025-05-22 22:26:14+05:30
297,11,Bata,PU,"Jarvis, Green and Henderson",1,3,2025-05-29 04:50:07+05:30,0,Travel,Casual,Summer,Men,Men Casual Sandals - PU | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Men's [style] attire.",2025-05-29 04:50:07+05:30,2025-05-29 04:50:07+05:30
298,11,Crocs,PU,Eaton-Martin,1,3,2025-06-18 14:49:41+05:30,0,DailyWear,Formal,Summer,Women,Women Formal Sandals - PU | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Women's [style] attire.",2025-06-18 14:49:41+05:30,2025-06-18 14:49:41+05:30
299,11,Metro,Rubber,"Morris, Reid and Suarez",1,3,2025-06-20 21:18:42+05:30,0,Office,Casual,Summer,Unisex,Unisex Casual Sandals - Rubber | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Unisex's [style] attire.",2025-06-20 21:18:42+05:30,2025-06-20 21:18:42+05:30
300,11,Bata,Leather,"Gilbert, Kaiser and Riley",1,3,2025-06-15 09:51:52+05:30,0,DailyWear,Casual,Summer,Men,Men Casual Sandals - Leather | 'Summer',"Step out in style with these Sandals. Built for Summer comfort, designed for Men's [style] attire.",2025-06-15 09:51:52+05:30,2025-06-15 09:51:52+05:30
301,12,Timberland,Synthetic,"Ellison, Perry and Terry",1,3,2025-05-31 01:01:46+05:30,0,DailyWear,Formal,Winter,Unisex,Unisex Formal Boots - Synthetic | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Unisex's [style] attire.",2025-05-31 01:01:46+05:30,2025-05-31 01:01:46+05:30
302,12,Dr. Martens,Rubber,"Gilbert, Kaiser and Riley",1,3,2025-06-01 01:39:17+05:30,0,DailyWear,Casual,Winter,Unisex,Unisex Casual Boots - Rubber | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-01 01:39:17+05:30,2025-06-01 01:39:17+05:30
303,12,Woodland,Leather,"Gilbert, Kaiser and Riley",1,3,2025-06-15 13:43:07+05:30,0,Travel,Casual,Winter,Unisex,Unisex Casual Boots - Leather | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-15 13:43:07+05:30,2025-06-15 13:43:07+05:30
304,12,Timberland,Rubber,Eaton-Martin,1,3,2025-06-07 07:01:15+05:30,0,Office,Formal,Winter,Men,Men Formal Boots - Rubber | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Men's [style] attire.",2025-06-07 07:01:15+05:30,2025-06-07 07:01:15+05:30
305,12,Dr. Martens,Nubuck,"Ellison, Perry and Terry",1,3,2025-06-01 15:46:19+05:30,0,Office,Formal,Winter,Unisex,Unisex Formal Boots - Nubuck | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-01 15:46:19+05:30,2025-06-01 15:46:19+05:30
306,12,Clarks,Suede,"Waters, Mckenzie and Rodriguez",1,3,2025-06-21 06:01:09+05:30,0,Office,Formal,Winter,Unisex,Unisex Formal Boots - Suede | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-21 06:01:09+05:30,2025-06-21 06:01:09+05:30
307,12,Timberland,Synthetic,"Waters, Mckenzie and Rodriguez",1,3,2025-05-23 10:43:01+05:30,0,Festival,Casual,Winter,Unisex,Unisex Casual Boots - Synthetic | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Unisex's [style] attire.",2025-05-23 10:43:01+05:30,2025-05-23 10:43:01+05:30
308,12,Timberland,Suede,"Gilbert, Kaiser and Riley",1,3,2025-06-12 20:35:02+05:30,0,Festival,Formal,Winter,Men,Men Formal Boots - Suede | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Men's [style] attire.",2025-06-12 20:35:02+05:30,2025-06-12 20:35:02+05:30
309,12,H&M,Suede,"Waters, Mckenzie and Rodriguez",1,3,2025-06-03 17:13:57+05:30,0,DailyWear,Formal,Winter,Unisex,Unisex Formal Boots - Suede | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-03 17:13:57+05:30,2025-06-03 17:13:57+05:30
310,12,Woodland,Leather,"Waters, Mckenzie and Rodriguez",1,3,2025-05-27 02:17:12+05:30,0,Office,Casual,Winter,Men,Men Casual Boots - Leather | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Men's [style] attire.",2025-05-27 02:17:12+05:30,2025-05-27 02:17:12+05:30
311,12,Clarks,Suede,"Colon, Higgins and Jones",1,3,2025-06-10 11:21:39+05:30,0,DailyWear,Casual,Winter,Men,Men Casual Boots - Suede | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Men's [style] attire.",2025-06-10 11:21:39+05:30,2025-06-10 11:21:39+05:30
312,12,Dr. Martens,Synthetic,"Jarvis, Green and Henderson",1,3,2025-05-27 23:29:49+05:30,0,Travel,Formal,Winter,Women,Women Formal Boots - Synthetic | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Women's [style] attire.",2025-05-27 23:29:49+05:30,2025-05-27 23:29:49+05:30
313,12,Woodland,Nubuck,"Waters, Mckenzie and Rodriguez",1,3,2025-05-24 00:17:59+05:30,0,Office,Formal,Winter,Men,Men Formal Boots - Nubuck | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Men's [style] attire.",2025-05-24 00:17:59+05:30,2025-05-24 00:17:59+05:30
314,12,Timberland,Nubuck,Peterson PLC,1,3,2025-06-14 15:51:02+05:30,0,Travel,Formal,Winter,Men,Men Formal Boots - Nubuck | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Men's [style] attire.",2025-06-14 15:51:02+05:30,2025-06-14 15:51:02+05:30
315,12,Dr. Martens,Rubber,Eaton-Martin,1,3,2025-06-11 15:54:36+05:30,0,Office,Casual,Winter,Unisex,Unisex Casual Boots - Rubber | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-11 15:54:36+05:30,2025-06-11 15:54:36+05:30
316,12,Dr. Martens,Suede,"Colon, Higgins and Jones",1,3,2025-06-17 10:53:28+05:30,0,DailyWear,Formal,Winter,Women,Women Formal Boots - Suede | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Women's [style] attire.",2025-06-17 10:53:28+05:30,2025-06-17 10:53:28+05:30
317,12,Dr. Martens,Synthetic,"Booker, Graves and Wilson",1,3,2025-06-04 04:30:11+05:30,0,Festival,Formal,Winter,Unisex,Unisex Formal Boots - Synthetic | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Unisex's [style] attire.",2025-06-04 04:30:11+05:30,2025-06-04 04:30:11+05:30
318,12,Timberland,Suede,"Ellison, Perry and Terry",1,3,2025-06-19 00:56:18+05:30,0,DailyWear,Casual,Winter,Men,Men Casual Boots - Suede | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Men's [style] attire.",2025-06-19 00:56:18+05:30,2025-06-19 00:56:18+05:30
319,12,H&M,Rubber,Peterson PLC,1,3,2025-06-19 20:59:16+05:30,0,Travel,Formal,Winter,Men,Men Formal Boots - Rubber | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Men's [style] attire.",2025-06-19 20:59:16+05:30,2025-06-19 20:59:16+05:30
320,12,Woodland,Suede,Eaton-Martin,1,3,2025-06-01 10:25:13+05:30,0,Festival,Casual,Winter,Women,Women Casual Boots - Suede | 'Winter',"Step out in style with these Boots. Built for Winter comfort, designed for Women's [style] attire.",2025-06-01 10:25:13+05:30,2025-06-01 10:25:13+05:30
321,13,Rolex,Ceramic,"Colon, Higgins and Jones",1,3,2025-06-03 19:35:19+05:30,0,Travel,Formal,Summer,Unisex,Unisex Formal Watches - Ceramic | 'Summer',"Complete your outfit with this Watches, made with Ceramic for the Summer season. Suits every Unisex's Formal mood.",2025-06-03 19:35:19+05:30,2025-06-03 19:35:19+05:30
322,13,Fossil,Ceramic,"Gilbert, Kaiser and Riley",1,3,2025-06-04 04:41:31+05:30,0,Festival,Casual,Summer,Women,Women Casual Watches - Ceramic | 'Summer',"Complete your outfit with this Watches, made with Ceramic for the Summer season. Suits every Women's Casual mood.",2025-06-04 04:41:31+05:30,2025-06-04 04:41:31+05:30
323,13,Timex,Silicone,"Waters, Mckenzie and Rodriguez",1,3,2025-06-12 20:48:52+05:30,0,Office,Casual,Winter,Unisex,Unisex Casual Watches - Silicone | 'Winter',"Complete your outfit with this Watches, made with Silicone for the Winter season. Suits every Unisex's Casual mood.",2025-06-12 20:48:52+05:30,2025-06-12 20:48:52+05:30
324,13,Fossil,Titanium,"Gilbert, Kaiser and Riley",1,3,2025-05-25 09:06:14+05:30,0,Travel,Casual,Winter,Unisex,Unisex Casual Watches - Titanium | 'Winter',"Complete your outfit with this Watches, made with Titanium for the Winter season. Suits every Unisex's Casual mood.",2025-05-25 09:06:14+05:30,2025-05-25 09:06:14+05:30
325,13,Casio,Silicone,"Garcia, Simmons and Barajas",1,3,2025-06-15 00:04:47+05:30,0,Festival,Formal,Summer,Unisex,Unisex Formal Watches - Silicone | 'Summer',"Complete your outfit with this Watches, made with Silicone for the Summer season. Suits every Unisex's Formal mood.",2025-06-15 00:04:47+05:30,2025-06-15 00:04:47+05:30
326,13,Titan,Stainless Steel,"Waters, Mckenzie and Rodriguez",1,3,2025-06-03 22:45:39+05:30,0,Travel,Formal,Summer,Men,Men Formal Watches - Stainless Steel | 'Summer',"Complete your outfit with this Watches, made with Stainless Steel for the Summer season. Suits every Men's Formal mood.",2025-06-03 22:45:39+05:30,2025-06-03 22:45:39+05:30
327,13,Rolex,Leather,"Waters, Mckenzie and Rodriguez",1,3,2025-05-22 12:58:05+05:30,0,Travel,Formal,Summer,Men,Men Formal Watches - Leather | 'Summer',"Complete your outfit with this Watches, made with Leather for the Summer season. Suits every Men's Formal mood.",2025-05-22 12:58:05+05:30,2025-05-22 12:58:05+05:30
328,13,Fossil,Ceramic,Eaton-Martin,1,3,2025-05-31 18:19:27+05:30,0,Travel,Formal,Winter,Unisex,Unisex Formal Watches - Ceramic | 'Winter',"Complete your outfit with this Watches, made with Ceramic for the Winter season. Suits every Unisex's Formal mood.",2025-05-31 18:19:27+05:30,2025-05-31 18:19:27+05:30
329,13,Rolex,Stainless Steel,"Booker, Graves and Wilson",1,3,2025-05-25 23:00:51+05:30,0,DailyWear,Casual,Summer,Unisex,Unisex Casual Watches - Stainless Steel | 'Summer',"Complete your outfit with this Watches, made with Stainless Steel for the Summer season. Suits every Unisex's Casual mood.",2025-05-25 23:00:51+05:30,2025-05-25 23:00:51+05:30
330,13,Fossil,Titanium,"Morris, Reid and Suarez",1,3,2025-06-08 14:13:18+05:30,0,Festival,Casual,Summer,Unisex,Unisex Casual Watches - Titanium | 'Summer',"Complete your outfit with this Watches, made with Titanium for the Summer season. Suits every Unisex's Casual mood.",2025-06-08 14:13:18+05:30,2025-06-08 14:13:18+05:30
331,13,Titan,Titanium,Peterson PLC,1,3,2025-06-21 01:13:42+05:30,0,Travel,Formal,Summer,Unisex,Unisex Formal Watches - Titanium | 'Summer',"Complete your outfit with this Watches, made with Titanium for the Summer season. Suits every Unisex's Formal mood.",2025-06-21 01:13:42+05:30,2025-06-21 01:13:42+05:30
332,13,Rolex,Ceramic,"Colon, Higgins and Jones",1,3,2025-06-02 06:06:54+05:30,0,Travel,Casual,Winter,Unisex,Unisex Casual Watches - Ceramic | 'Winter',"Complete your outfit with this Watches, made with Ceramic for the Winter season. Suits every Unisex's Casual mood.",2025-06-02 06:06:54+05:30,2025-06-02 06:06:54+05:30
333,13,Rolex,Stainless Steel,"Colon, Higgins and Jones",1,3,2025-06-10 22:22:32+05:30,0,Festival,Formal,Summer,Unisex,Unisex Formal Watches - Stainless Steel | 'Summer',"Complete your outfit with this Watches, made with Stainless Steel for the Summer season. Suits every Unisex's Formal mood.",2025-06-10 22:22:32+05:30,2025-06-10 22:22:32+05:30
334,13,Timex,Silicone,"Morris, Reid and Suarez",1,3,2025-06-22 12:28:14+05:30,0,Office,Casual,Summer,Unisex,Unisex Casual Watches - Silicone | 'Summer',"Complete your outfit with this Watches, made with Silicone for the Summer season. Suits every Unisex's Casual mood.",2025-06-22 12:28:14+05:30,2025-06-22 12:28:14+05:30
335,13,Timex,Titanium,"Morris, Reid and Suarez",1,3,2025-05-26 19:13:36+05:30,0,DailyWear,Formal,Winter,Unisex,Unisex Formal Watches - Titanium | 'Winter',"Complete your outfit with this Watches, made with Titanium for the Winter season. Suits every Unisex's Formal mood.",2025-05-26 19:13:36+05:30,2025-05-26 19:13:36+05:30
336,13,Rolex,Titanium,"Colon, Higgins and Jones",1,3,2025-05-24 14:59:34+05:30,0,Festival,Formal,Winter,Men,Men Formal Watches - Titanium | 'Winter',"Complete your outfit with this Watches, made with Titanium for the Winter season. Suits every Men's Formal mood.",2025-05-24 14:59:34+05:30,2025-05-24 14:59:34+05:30
337,13,Timex,Silicone,"Colon, Higgins and Jones",1,3,2025-06-18 22:26:04+05:30,0,Festival,Formal,Winter,Men,Men Formal Watches - Silicone | 'Winter',"Complete your outfit with this Watches, made with Silicone for the Winter season. Suits every Men's Formal mood.",2025-06-18 22:26:04+05:30,2025-06-18 22:26:04+05:30
338,13,Titan,Ceramic,"Morris, Reid and Suarez",1,3,2025-06-14 16:42:59+05:30,0,Travel,Casual,Summer,Unisex,Unisex Casual Watches - Ceramic | 'Summer',"Complete your outfit with this Watches, made with Ceramic for the Summer season. Suits every Unisex's Casual mood.",2025-06-14 16:42:59+05:30,2025-06-14 16:42:59+05:30
